attribute_concept,masked_display_value,value_hash,global_frequency,rule2_status
date_of_birth,2002-**-**,f1481ec00c1b3e829ea4dae429845686d2516d67291398a2219a2c10f2477aaa,355,worthless
date_of_birth,2002-**-**,863faa09546b4bc962224b32252721fce03bc919a06e6e0ae5e1091874d72e19,348,worthless
date_of_birth,2002-**-**,72288dace1721bf987c28bf83f2eb1e01724ec08b8d04feb77d0c771772d28fd,347,worthless
date_of_birth,2002-**-**,0a500f4fd759c58fbc7bdc57e6fd88236a51b97fa29675892f373c891defc2be,360,worthless
date_of_birth,2002-**-**,50b83e595db55d8a9e509f0173889de43b111e00b22235a9a09c67f68c84b5d9,346,worthless
date_of_birth,2002-**-**,48175ec5db9006e890ee461ffe7a53f19e97551d7f752404716c7e49e3ac3cb7,348,worthless
date_of_birth,2002-**-**,3c12b3fee1094d1b53a6ad25f28fb1891173af45bad1679f81b0cf95f8bd8edc,342,worthless
date_of_birth,2024-**-**,e2f63af5bdcb5694098ea490d11c191fe261b93de3f459e8c898bfbff41fe95e,252,worthless
device_id,KIO…-1,1d50e4f30531ec345a725e514a0c6dd06ce80e02fcbf49285f7aba8b73498378,40000,worthless
email,b***@e***.example,5fd77c4efc03ce5153d838448587a539c15441da66ab5700c51fb9732a1ce84c,900,worthless
email,q***@s***.test,70440e8309e62157bca3bfdcc6f143dc406d0ff0565060fbb3efd42607b51c8d,1500,worthless
first_name,"""qu…a""",f5d424a2d47f8862d5c7bcaf24a7f2eeb36f7f3f40c99976db715596e1a864b2,141,worthless
first_name,b***,496d87ee4f9116a3c64620549ea161742fc0c268b2df3c7724e78f6b9a8cdfc6,220,worthless
first_name,b***,705dffa0decdc8eb8394a62eb04f5f1c5b6e69bedd18b75ff45ed8e8592f0df4,230,worthless
first_name,b***,e5af8569f2ac6e204d5c23d88523808844d43a5ba64e99cc5bc3fce9a72308db,190,worthless
first_name,b***,ef895aa03ec5d5d916bdb9dc133bb1dd3ffa3ae4cbb403f93e426243ee3394c9,219,worthless
first_name,b***,a04e2d85b48f33b3f4925c28ede5824337012f2947f0c004dbfb2a336d0725dd,209,worthless
first_name,b***,0f824a7c1fb2af7ab70412a5cb478bdcf96f334ab214e49dd786dfc3d5f7520b,208,worthless
first_name,b***,c9b1de9c4d4716a87ba59a0d4f0e9e4867c79dc974e9f2a63c4e8944704026e6,221,worthless
first_name,b***,82918a61968577eb9bac74020df1fa7e8ba80f7587e534b6c5bfec3a4986affa,225,worthless
first_name,b***,59d294eef5853d14d0c32af3fa202cfaa1d5c65ebd3dcf13df52df06d74c1811,215,worthless
first_name,b***,502d3f605563d43e5ea3c3de4f8b031cf3d5dc1992618acabf9c3bf6968fa7b2,254,worthless
first_name,b***,c6ae15625262957a4976970a5f53ac3480ec923dbd83dea0785b28cecee1b5d4,226,worthless
first_name,b***,7753ba997a7c7c891f8c99409b3d53aecc3deef2d833930b3478f8600fdba5d1,200,worthless
first_name,b***,c280136773d527d1dd5353409b83730d270eed01efacbe436c49f2c09e51f385,229,worthless
first_name,b***,014709b9fdc4c1394d0af4902f834956734cefe22cce9c132ddeac5b4f9bf6ad,191,worthless
first_name,b***,56e402fbf18332f9c207979513568835f53049a15708bb6ed1a79a847bffb6b9,229,worthless
first_name,b***,3ea5613c1dfd3a29a7dfec3fefbd4e7582870a0a8181e5287e87d7a4e725379b,195,worthless
first_name,b***,3734a8722f1fc66f4c94e77a23f24ce284f187707e655ac87dd4ffdc660d27da,204,worthless
first_name,b***,3dfd5485b2f896737607996c71069e269e1c19bf2ea60b50f3cec26066f9f677,229,worthless
first_name,b***,5e9fe060fdaa8bcba27591c6ff98f63fd032443d8e29f13e89fd780b025d4160,203,worthless
first_name,b***,f6ea991e1059e2bc7f42de3a3d82fb8539f4ed8c8b9842fbeac70b174a84dee9,222,worthless
first_name,b***,1582f616f73fb7df7cd937de58142ed8fdcf61f45bc86b46eed72f12569e45e7,217,worthless
first_name,b***,7e76b50d8b9274ba318082b20df7004b8f455c5db307d398518721deb5797430,199,worthless
first_name,b***,1b48d89c9cd9b1babac1273702551bfaa22ef9e7618340151048887292dca904,236,worthless
first_name,b***,96ab33396c1908b115191c39562820ded46fb5ae9e255c65f90d664ed06d6760,246,worthless
first_name,b***,d5e02bd734ffd96b07eaf7c1c9e52dd015611f349d7bf718f8d01e6f289f581e,210,worthless
first_name,b***,8ec02596b1953c07a7e8c9dea0f25c7649f85d096597789760e3a775d3d604fb,208,worthless
first_name,b***,59f6e2c0ec5b5d5a0f97d20668fa0a19303734e66add5f15057cce50705d48fc,225,worthless
first_name,b***,a6991a53b745f511dd95da3e2dddbee36adbc873fb7072ff29a0839a3eb85b49,218,worthless
first_name,b***,22478cd4f50139d8bee972a075f7db29ee695199ec478b694471ff5cec66a20a,207,worthless
first_name,b***,601876255659f67febbfb71a57e96b05b322e096fc70c68e29820a118a271d9c,243,worthless
first_name,b***,472ed9477e6e63932ea9c44c4004f5aed12f38648a1ad04586e04e9e6fa7edf6,218,worthless
first_name,b***,132968ebf2dc06498287e37f2eb96cbf9aa224c682e8eaf2c141e249a406edea,200,worthless
first_name,b***,e0dd4a4ad29366388f802cfdcb87360ddd9909bd74873cc7db8a8554ff608a6b,221,worthless
first_name,b***,df0020e309eb4fee55211e3441242301067a7f45ede1e241d06cb0c2a53f8dcf,208,worthless
first_name,b***,1acbbfbbc555ef82e1a17d38db12e3964959e06bf0c65a2e7c28a91945d8647f,239,worthless
first_name,b***,c05b66c0782a741ee90a0d28766b289f94a7aa70dae927ba74774c1934d5a7cf,253,worthless
first_name,b***,d5711088187b7dfa6ecbab7b9b617cf7f881af2d4860dd5f8151dba9f951d4f4,225,worthless
first_name,b***,9cd2d4e9208ee1d2ec3ef3033ea5ff25b8a049bd020b197d9989ac91db8b97ad,233,worthless
first_name,b***,11e752946b96bf2eb539fb3fdbfa9c225ddafe06e87080994e0f161e7b53bcc9,196,worthless
first_name,b***,eeaca4448a3be3b469b90d8b84f0c8eea953186edfd81810c6e20af07a64ecb7,243,worthless
first_name,b***,f4773f2c5c964def43f7fda7ad738e7c0fda1bea82d8d5d83d9e4761ed31b33e,224,worthless
first_name,b***,3f74a38270d905aa2fbf28bdd258158401f5d894f3b06d19bc6d631b46776ad0,215,worthless
first_name,b***,8eefbaf16bb1e37e331667fe1e1d042c71299971eb387e9da7bb3945f89708e9,177,worthless
first_name,b***,dff613334220b3536301b3c359af5fabf5c9f9dd2ff0dfcae83331aabe1cb45a,217,worthless
first_name,b***,03c110c9ba3554e0c2df3c7352c4f1869547f521fd0b78e22e8edb705fb75e12,214,worthless
first_name,b***,17d55630aa142e7e63630786ec119021305e52257af4ed64cd0490ac82f6b710,229,worthless
first_name,b***,3e86c29d9b451744e9ec23c5120458deaaa5543a1982164a3bc995b2aa2d581e,223,worthless
first_name,b***,a7fc1215f433efdb5fbf0d556fc995e45a2f5e998114c5160ec06a50a18dd2d8,223,worthless
first_name,b***,bd09afdaf60659584cb6138aa5957d90bfd8799de29eaed6ef971aaf94c30181,248,worthless
first_name,b***,6f65cb33b2f990181de9a4bdb1f8958aab6210387e4469c3a4f1330bd7f8c3ea,207,worthless
first_name,b***,e1774f93ac741e31229791fc819f058caf4639d28b4cc35d4b575d9fd3b6cf60,232,worthless
first_name,b***,b5cb3fca8b59655cc42346ca56eeeca05d129bfa05beb4983209c80eb2882401,222,worthless
first_name,b***,2bc732c0c94edd68f100aab9eabcee986a6ea47f176a6db856a2adb191054063,216,worthless
first_name,b***,3e6dfd193d334af954b54fcd2640d9c1568da1a7679680dd96d648477c959907,185,worthless
first_name,b***,62b03d8916761200492fa674984d058cadbe3b9c7dcdb19c6a8564123ecd0619,231,worthless
first_name,b***,b87fc58ec704cebeaee8d22d50ab32c074402e6b233a38317260fd94b4dcf985,217,worthless
first_name,b***,625ad2fcce3531a4492bf830f043ef2c757f129c60d6f57ce72a9cb54874ee05,215,worthless
first_name,b***,c1d0b2c93225928844317b4c2c30b4879e60413158ebf008c0faac1b6f11230e,218,worthless
first_name,b***,697b62c4dfd96b3adddb8f7ead4f30a5a81d0aa797e2deba9563afc4ff0a2ffe,236,worthless
first_name,b***,c211cf2bae242d0b603b54b4eff52416cb817dcbd09f4a88467a98d52d6da942,213,worthless
first_name,c***,e27115b27a7d9fae2f64b02d7501f90e02230346cc850f751f7c92ec92f72e58,210,worthless
first_name,c***,a3470b866f27c9f46a444d319db717beff339c1b089a9cb7790ddb9cba7c9822,202,worthless
first_name,c***,f61fc8ef56b246d78716db4a9979a14fc8b4bea447e9abb12893359ba919d280,222,worthless
first_name,c***,9b47d9e7ef977ba67c2991a70a6403a1866235e4405de8ae98e8df5e35ff8117,219,worthless
first_name,c***,6093e0a08bce01772d79ded4d6f32fd4d4725b28f8a5f2aef4a9bbe3f423d014,220,worthless
first_name,c***,a47981c7460b050581d3ee2f18e7dcfc61313f3c13ac57be32a533b445214057,222,worthless
first_name,c***,042689d1ac75fda5bb0cd647f9bd506a8d0ceeb0dc12183b7919261c54f1ebe3,217,worthless
first_name,c***,3747867f90fea8ad05b117072c70a4f0df550ed40aaf55ca65d8c0cdc7354be2,208,worthless
first_name,c***,d76f1ce4d9ee64f797a64584f87fdd9f248114b3f5f7514afed492693f6ecf3e,212,worthless
first_name,c***,1a928b387dcf8376e7e708069ee95159467728d2765599e6c9282fabc227672b,207,worthless
first_name,c***,785cf0297564cb41708b423bbb6235c02b5a5e1f7237af12b64a8d46fae5159d,207,worthless
first_name,c***,7e766c2f6cd366f070c1832f4d6fe438e576d417e2f8e9292eeea7fefa935662,239,worthless
first_name,c***,dcc770e31ee789fb4da4be0ddcc0a5022bf7656558f8b5702f42576f8e555670,217,worthless
first_name,c***,1dfdbfef2dd7279b90fa5adc46a017e73f58eac2740ff31f6bfd8eff5b56d1c4,215,worthless
first_name,c***,ded44a84a24601064dc92c818cd7c9a3cafb925c26baf5bdf4efdd4b62c02051,228,worthless
first_name,c***,0e8c1a2ab055633d561ed0d73939be7e1f8bbf842aff02329d91348a62289d72,207,worthless
first_name,c***,45c28bb3c1747d5bd2b891a0bec6f47fca65fb7e8ee57bd4ff7f928f5bcec446,184,worthless
first_name,c***,7ab103d8fb65e77a25188434e218b75e7b81d276fc9be338ddf3f3908341dd65,213,worthless
first_name,c***,dc8152c0f107e3f821959d474f23f94a63dbfe4c8e98e27612af2364e7cf6688,186,worthless
first_name,c***,327101a5eb160982bfacaf88d87ba51c2cfadec89cb089d96168ca240e603a5f,236,worthless
first_name,c***,e2aaeaef377f0aaf136df81c84a9f44f180a5c25ac75e90f3c3b6131cbdf224a,212,worthless
first_name,c***,8ceadeb0ac14907293364bc5c80a4ea2d3851c182ae32c979494ff8e5d4cf52b,212,worthless
first_name,c***,87a3f855dcc8565abfb61bde8e5362f0119e8913623eb2d2be1cb30e4e2bd6f6,222,worthless
first_name,c***,15d061397c028f2a586023b2b68af363629debfcabe53618f849251df3ee8ee1,212,worthless
first_name,c***,a86ec7fce652199e1ea96edcf0431d627a2c13db67b6b4b573db93645ded4b2a,209,worthless
first_name,c***,8aae67421cd259f432c43f42e8f66de2f6de7d7ebee0eaa5be227bcdbbdb906b,230,worthless
first_name,c***,d03491828bf3a241317bebe72e86fd0c145c55ba248b8def11525b837a46d4f2,216,worthless
first_name,c***,929eddee2952a3bf30245c9fe015986b7579f3a7278821ec3cb146e413af9c2c,212,worthless
first_name,c***,5ff82707f77183b389760ea1f2b686b44e73dafe4781eef7c93e282f65f480d5,215,worthless
first_name,c***,1ef72dca3b5f5ea0282f7f0014eceeed8876c0b8b2d16a87b529433dc657c1f7,227,worthless
first_name,c***,f81fd56184e2eb411163181d40f53ccc17dd5ff4ebbeb05ee1cdb88cfcb8baf2,200,worthless
first_name,c***,6cf77e12bf8a425901e5a56a36530800a57ff6c7d0c7d70e7cd029e3e736260c,247,worthless
first_name,c***,616378d0bb774e1e1c7b737b72d9b4f287b62b1b24b6e7c8b4cda75fa06bec64,214,worthless
first_name,c***,f9ef37f83efe18997ac256d257e6110f96f961c4343b9ab34ed94048ad8ee326,217,worthless
first_name,c***,53ddd1dae7bf5ea1d1be93d699b706dbd44bc5b390f8ebb85bd056ee4ca6cc03,207,worthless
first_name,c***,ee67c500d3eaa7207edf214ce89ad66c2e03a4e90792ab2ad324794bfa1eb5ae,211,worthless
first_name,c***,534dc47d784d213146ab940d2928074dc08f671c41afe49e02de5f272417b4ad,203,worthless
first_name,c***,a5241e6ccbe50bbdd175b2acf40992abd3cbcab5ea0dd66cb31cc6e6f7b4f1e9,212,worthless
first_name,c***,47e25dd2b464667b01927a21d6f0d55bd82ee0b3f96d9dbaa2ee7addc53c1612,186,worthless
first_name,c***,5e2e339b4fdd5fede4101fe5fb7160a666d82800abc459d7b8f2af8999fa365e,217,worthless
first_name,c***,55fd9dfa2ff697389669dd5ca3646ef4df8c719808fde77564108f6cb625c7fb,191,worthless
first_name,c***,3d2669dbbf8b6373cec028328b4a9ca979155ab6f63f4b00f1dafd4ad12a581e,189,worthless
first_name,c***,67dd6031f49e14703bbb454b8cd07f4d4a62791064ddcc00d5cd49665ec32147,250,worthless
first_name,c***,dd8cc114490a767b5b9b2217ddf0f9e7caf80c48d1c5985f50f6d4754c775138,205,worthless
first_name,c***,65067d88eabf1989e90e64e0bf741e96ea1b62df6edc8292fdb8ebc4b3160788,210,worthless
first_name,c***,fb72d76e67674872b824df5ac6ca8933e72865ebd1bbcf15a5041cae33ef88ef,186,worthless
first_name,c***,98f1c483b59709c4c1135428c4e103a6b8f35c84ac4bc3bc766efe7a4eaee9f8,234,worthless
first_name,c***,129acadbbe059afc0bacd061ee03c08d2c7714ac0113a4faffcdb088f0069d5c,206,worthless
first_name,c***,8730bcb8d13b0a4c32e94cb0b638ec45f11daeb22b3d16a556012fc3ba21cbc6,204,worthless
first_name,c***,27624955b7c755d22d1e86bec5abe98dc28300b29fb8c105029d219f025c85b6,212,worthless
first_name,c***,1b0e4cf73276625027182c693ce5ce28516d62b1d8a7537921157600abf3bc85,225,worthless
first_name,c***,c13c1689cc17d1e21bd78513595fdbeb1e80b260a5196c78ac2b8c076d5da3b7,200,worthless
first_name,c***,6b0b841d2679aa58dd127ef49b7ecc87e92689810a1f08cc3e1c2375cd747383,232,worthless
first_name,c***,2fb4e601a109702d0e51709e3ef953610cbe908faf686ef7efd71e76a17ac030,222,worthless
first_name,c***,68ae92560f1d20312773cc78fc97c0e3d611b15a7eb033f99018a5bf80103e2c,207,worthless
first_name,c***,fe2bca72b855a6c89278418ab241501b0acf7fa2d90cf7735074df099d2cfe13,223,worthless
first_name,c***,d4d3170845657fb8f19a11c78f232d5907ebd7d04c3d29709d690f13fc1f2482,221,worthless
first_name,c***,216480a1cce4e1bcf5a2dbf2bcce1b8f6bccd95fd89484a4db2446f408c89073,219,worthless
first_name,c***,0b62e380494d5075ef9245da9340e747ed98225ad99802b852aa3983718ac262,232,worthless
first_name,c***,8214e9888c86201a9e977f60a74ce67a2812d2e13156687afba3f86d21eb6598,201,worthless
first_name,d***,bd3bb7e6d33ec7e22585d76bd810bee692e5ad06c4aa4c2cc751cb45a793cec1,186,worthless
first_name,d***,d073f74ae3e75c0cb61003dd2890b7ff99451071fe4ee86aea277ecc10426e98,216,worthless
first_name,d***,a5a3d12991ddad779ef122479dd1b7d3be363e0c32e8599bdb4bb022f60c6508,222,worthless
first_name,d***,b0762d9ed849c62ad1942b2c90bb4ed2f0fe121fd800c151d3a473fc988549b7,188,worthless
first_name,d***,a0a47761a57c978353e09c36ae247f3cb613a6078f696e6861182d09af29c28c,204,worthless
first_name,d***,52d2c82959568dc05ed39662a035575bf20f4a114ab4ce3cb487f7d7971221d0,235,worthless
first_name,d***,981a5426044ed41670a7ebebc180e2914128d5967f484bf5e170cdaa86f5860f,205,worthless
first_name,d***,5b2617e068e09ad855dca19e1decd086f4e615d26e42722483ff23d1795ef52e,197,worthless
first_name,d***,d0fc9fa0d9a41657407ef110b0888eb358640419c7266c24874a767883729137,257,worthless
first_name,d***,4f703ff81046b14cb0d817a1912a6b9074312568149cffa916ac618460723163,182,worthless
first_name,d***,35d0f55981d23f2e807e3cb025df0278fa9ecc82aea27594a4265098d1dcad28,211,worthless
first_name,d***,e192d740477e03924a53ad51102c5271986f5337f59efff60187d60ff6a4b402,244,worthless
first_name,d***,40fff0057761f74a8ef2b7a6732e6f379e44440a350d491df04d749ca7def53a,212,worthless
first_name,d***,2948fa31811e37188654093a5bcd36724c93c6f61ec06b6112b336eb18200577,212,worthless
first_name,d***,4572681a532e8030243c03dc2ef2427bfcc5af3993d0944f57b1099ddfcab8a5,245,worthless
first_name,d***,dd1c7fdc5d7810a1dad1c5b3677da1f92f37386450b82f082c510c1cc48064a0,200,worthless
first_name,d***,35c54e1c9f40ef70b4b9c28980836566c2e6502d23c7fd88788cfeab61a22f31,214,worthless
first_name,d***,ea615e462b6a373cbec505b77dfc08fa17c8278576b29414ba376b71fc589b34,230,worthless
first_name,d***,e5dd718f22d42f89ce7b7040aae8919fecd34867225e16fa57b3778d20db6592,182,worthless
first_name,d***,17ef0bc362de61d4d1ae48bf5b755e7d0b98e280b67c8df79aaa22d1bb61f096,240,worthless
first_name,d***,1ddb62c3b850f4076cf24734663f446cf22255549946280265851e125f4a83d6,213,worthless
first_name,d***,9023e0998f918df6e8f260e09eef0924418884dc391fc9441d0ac47de9dd3d05,188,worthless
first_name,d***,4ec22aabe91bbc407b3f10713d87e5695317ab61417b2b528f8dcd2187077d72,218,worthless
first_name,d***,57565d74def54e624ebda502368ee67209f6f95ca6fc6beda4a03218ec0d2849,214,worthless
first_name,d***,ff160fb3613b2def5fcfee5051795172992696dea8d847deb0553abd4cfec3f5,197,worthless
first_name,d***,ae4787040696adec885b0ccfa56f6f45b6b99fd33dee6ecaa8387963628daa89,215,worthless
first_name,d***,83b8bca532f5304ff34618dab8b99178c2f33f7b87a0ecc46fd5e3d49f0add5b,209,worthless
first_name,d***,06d8abfd4351d4d82a43ae64d608a40e114e3f5b64b707e8e37334532a8f9248,233,worthless
first_name,d***,87cfa575313ad32b1553cefe55bef554a27f95328bf4d41ac741da17e7a7c2ee,227,worthless
first_name,d***,9ad2bf08f1f5337d50e15d31edf40828457c7c92bd3eb7ca584a9cc35445297d,217,worthless
first_name,f***,3d50df5c47c5beceda164751dba0c5d1f58822c5422f40baf9747d77cad151d1,217,worthless
first_name,f***,734c42f0649c5e677dc3a690ea6848ef0b4bb18bde0d1d91c8c5e87bf38c790d,213,worthless
first_name,f***,0e85ec6f4509a3347c32061c631eb1fac8b5f45b8e659ecbdb4f470e3717a480,210,worthless
first_name,f***,ee17bd8895087a2a40a578f1df8a73f5952db88653ebfb57c9c02018621bf330,214,worthless
first_name,f***,73be6be9f4aea7b3858e9313ef87334755a2f9160383e2f26c96fce9ff36d1b3,222,worthless
first_name,f***,f4e2e1b536d567ce6dd4ea0e6e8bc447dd18b290fe4263cf5a5124f5d06d20ee,219,worthless
first_name,f***,4b2405fdf6fb08b68191e198e7f276323916fd4b7b6d0ea8f2e3722eeffcf432,227,worthless
first_name,f***,709f72b4b9f243b401cc391e059715c1ed79a31907f86465178feb9397c84db5,226,worthless
first_name,f***,173246c563ab0aac370f71109f7dd5bb904a2ff635acfebe7ac6ac6004babd05,211,worthless
first_name,f***,fb923f035f87d7063460eb5bc84ec96dc6dc9cb95db2dc52f1e5baef5bffad4d,201,worthless
first_name,f***,5719e936a5f21453484d11f0978fc37e625c1e6bd6a06e9a0623b77c0605808f,227,worthless
first_name,f***,b2c032b4b3617bcac651fa140e66f18a62f6bfda1a0af24adb4fef296606563f,214,worthless
first_name,f***,96841decce6f2b6862c6d40f3f7a692b35f7c8021e583544bb5434e87d8ca388,193,worthless
first_name,f***,6c245e7b7ba383ef49c99a2c76116e2c3d8b5d1bf7b68b2fdc59ea5bcd80c7bd,217,worthless
first_name,f***,a49c5473dae17c0642e6e51a5be5d21d2f6ba7d45db95a2c64f8f4261590907c,244,worthless
first_name,f***,e0550dcce3b0e1c71346d335625321f54b6864abeeaf41b65ccf332852d837a0,201,worthless
first_name,f***,a4ab9c581a702f2df9883f2825036db12949555befa841126efa3a3be3899e56,257,worthless
first_name,f***,5031600732ed3f067bd0b51bd1557df3cf5186f1466b96bdab2eca8924b5918c,203,worthless
first_name,f***,bf675e5fbc8879f373f6dad315df485924cf3f0ae8c3decaefaa25381e6a003f,221,worthless
first_name,f***,a4e47b771599301faa08919ed0e4948167044d8e8ffd6a88f793ab861a9622af,203,worthless
first_name,f***,d5a48af7e3c12912139a5cc23b79b80edba36a0024cb2edba02b574ae7e48da4,251,worthless
first_name,f***,60f5493a0b042c01365c4662ff46652ee3f304552f8ea2af499326110d0a7efe,230,worthless
first_name,f***,608fe90d89eb8e9313f75dd18de8bd2ff1145608efdf18078a4b7421950e2032,229,worthless
first_name,f***,b29de16a8ae70b729994af82c354b2954f1f677576360049ee97d0587e93f8b8,214,worthless
first_name,f***,4acb0f5b973712fe3cd832aba8141c6bd70e8b2f189fa8588c638ffde30312e5,212,worthless
first_name,f***,f58451cc840a0d3e7aea55c8d0ecdea3f10d6ad44af3275c59fa6a5c2a7db500,204,worthless
first_name,f***,1a0af38b719ab245ef97b65c3e2ebc67c3a1e8f0baf7eca618b0a12290e068f2,192,worthless
first_name,f***,8af5b3e201e1f3dac67bc83dd46269a6d9f85f59368bdaab87098141936ca9ac,209,worthless
first_name,f***,f9693154d48dd2f2e1f00db8991d4e9f9c67c38ebef6d8cd24cb71288b9d5c1f,200,worthless
first_name,f***,b3a48681eb6a9fe6cfc4dcff23d3155c4c9b7148bab4e90ed63b55324314bc57,200,worthless
first_name,g***,c088b46d9f931af7a5779b4fdaeec8e92a005581cfb23d0871e64847754c298c,233,worthless
first_name,g***,5cf55b774b83f3122d28b22a0c790990f485f2d4822dc02bac70b98646423b0e,266,worthless
first_name,g***,acf15656b505d9031cb9b4ab715e1a7c7074991cfc5cadcdc3dc236c5ed599f0,203,worthless
first_name,g***,001a11194b82525fc30183d93b5d68147e2ca88770ce8c972dee49a4c62eeaea,199,worthless
first_name,g***,3546896d8d141084d4732d37fb2fd2885adf8e9fe3296baa64756374f8f5c018,221,worthless
first_name,g***,95256031e6cdf0e6536c085905afebd8b70eccafb4e5c4b221c242fc83a26453,216,worthless
first_name,g***,12fe98cced32064dbedcd25ffb669273eb5db8b35225b4246627357ae3995e23,222,worthless
first_name,g***,52c556232921ecd8fb2ddeb500bced6b782158bf70eae425a140f588b2824ffe,220,worthless
first_name,g***,963a374aca51e9184a98e941146ea433e9b030007993b9259f7131a171558076,192,worthless
first_name,g***,d95135378df708bbff5100c7d3a2414995e6d464dc92553483e112b0b6a8289f,210,worthless
first_name,g***,4cbf87405a42cda162c1f1c446515bd499ea3c327a327f266bcef3077796986a,211,worthless
first_name,g***,ae7e14486c65724b5e63311774fb0da55e74408b500713d17bb7b2bf81644ce9,236,worthless
first_name,g***,4b7c2151ab8b0dcbc23add8677148e0ec3e6bbd5a52183182324a64707d8e3ad,208,worthless
first_name,g***,2cfedb57bbd608a55380154b5dd9fa1a005aee0fd6db8cad6d56d06c005ccad8,199,worthless
first_name,g***,0f4e8f1b4cae46c8565e3c04142fc438e349c3589790bcab44655e781cc23921,237,worthless
first_name,g***,4aaa1cbb00f6ceba480f1c704b5da9709281285288684e255452c4701e5b54f3,224,worthless
first_name,g***,b088b7e5ac6d805e67659da9ec3889a1722af51a534b8ed8f3c077f083b43797,218,worthless
first_name,g***,8d892684a56ce7fc09b86155dae9b481d020c700e45a6aa36720db185027dd12,227,worthless
first_name,g***,5de7d95d50254799a87d0aa31c1ade2028985d3bd32a5de7f1d4fa1759fbef66,209,worthless
first_name,g***,4fc8182a1a021860843f60c0110fed6eff4cef330a6ee9c9d9956828217ded8b,217,worthless
first_name,g***,c97e6ab660c19e7efe2bf3cdef4044fe80c2eb9ee90cd35052c2f133982efc94,230,worthless
first_name,g***,cbbf905c3097f65403b1d405072148d11a2657f5eff704a462f3591ff8fae02a,207,worthless
first_name,g***,61ab018094a70b32f609cedd5c9ed83bbe70b08e8e6803ecfc0da588abe20dff,219,worthless
first_name,g***,20f129924ca4e787e0125f3367bd69063d5ddc5c1f89cf0a395fdb54a398d637,180,worthless
first_name,g***,46dea96bf72169b0a30dc7ccc57835832c99c7a23b1d009cd89f6d3e650aec91,199,worthless
first_name,g***,412b55d1d24c38236415030b2e129550048edc3f93a8bc41de07233a57e240f7,202,worthless
first_name,g***,556bda2774c9595239bb746bc8481294f82c9f85c8c30a0aa177aafc14c5e223,207,worthless
first_name,g***,ffc88ce3ff38350bc983f263fef42fc585980c2f1bfff8b0f1b245ab98ecf521,244,worthless
first_name,g***,415c805809703667885665d4ee90a4e6e51749b600cbd26d9a78340110071e97,207,worthless
